title_dt,body_dt
금주(2월 14일~20일)  신설법인 1227개,▷더웰리츠(이영순·100·주차장 운영 및 수탁관리)서울특별시 영등포구 국제금융로6길 33 919호 에이397 (여의도동)
금주(2월 14일~20일)  신설법인 1227개,"▷더제이티피(박정택·20·기업 경영, 자문 컨설팅업)서울특별시 구로구 디지털로26길 98 701-에이016 (구로동,디지털탑프라자)"
금주(2월 14일~20일)  신설법인 1227개,"▷더주피터(김지애·50·교재 및 교구 디자인)서울특별시 강남구 영동대로 644 4층 (삼성동,원일빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷더체크애드(이강준·10·온라인, 오프라인, 행사, 공연 등의 광고 기획 및 대행업)서울특별시 강남구 삼성로 547 7층 (삼성동,비케이타워)"
금주(2월 14일~20일)  신설법인 1227개,"▷더컬리넌홀딩스(이용구·100·부동산 분양 및 대행업)서울특별시 송파구 법원로 128 C동 505호 (문정동,문정에스케이브이원지엘메트로시티)"
금주(2월 14일~20일)  신설법인 1227개,▷더하이스트제육차(김영관·0·여유자금의 투자)서울특별시 영등포구 여의나루로 61 (여의도동)
금주(2월 14일~20일)  신설법인 1227개,▷더하이스트제칠차(김영순·0·여유자금의 투자)서울특별시 영등포구 여의나루로 61 (여의도동)
금주(2월 14일~20일)  신설법인 1227개,"▷데이원픽처스(김주성·47·영화 제작 및 배급업)서울특별시 강남구 논현로142길 11 3층 (논현동,준빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷도시미학(이다연·1·부동산개발업)서울특별시 중구 퇴계로73가길 15 3층 (신당동,스타일앤빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷도아인터내셔널(최현도·30·창업컨설팅업)서울특별시 성동구 성수이로 118 1908호 (성수동2가,라성아카데미타워)"
금주(2월 14일~20일)  신설법인 1227개,"▷도원지에스(황현순·20·부동산 경매관련 대행업)서울특별시 강서구 강서로 266 124동 1401호 (화곡동,우장산아이파크이편한세상)"
금주(2월 14일~20일)  신설법인 1227개,▷동풍이십일(신중국·1·부동산 경매및 공매에 관련된 사업)서울특별시 영등포구 경인로 805 2층 3호 (문래동3가)
금주(2월 14일~20일)  신설법인 1227개,"▷두부랩(임동현·10·일반음식점업)서울특별시 종로구 인왕산로 5 룸5 (사직동,공유오피스)"
금주(2월 14일~20일)  신설법인 1227개,"▷드림씨앤씨(전현정·50·이벤트, 광고 대행업)서울특별시 서초구 효령로79길 1 708호 (서초동)"
금주(2월 14일~20일)  신설법인 1227개,"▷드림프라이빗에쿼티(최장순·100·경영참여형 사모집합투자기구의 설립 및 운용업)서울특별시 영등포구 의사당대로1길 11 1405호 (여의도동,대우메종오피스텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷듬뿍(윤기선·3·대중음식점 경영업)서울특별시 영등포구 63로 32 317호 (여의도동,콤비빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷디비에이치1차(김인수·0·여유자금의 투자)서울특별시 영등포구 국제금융로8길 32 (여의도동,디비금융투자빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷디비에이치2차(김인수·0·여유자금의 투자)서울특별시 영등포구 국제금융로8길 32 (여의도동,디비금융투자빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷디와이컨설팅(이대영·10·광고대행업)서울특별시 용산구 두텁바위로 59-1 지층 에이-29호 (후암동,대경빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷디자인그룹프레즌트(민경민·10·사업기획, 경영, 환경디자인, 연구, 교육, 컨설팅업)서울특별시 강서구 마곡중앙로 55 911호 (마곡동,퀸즈파크13)"
금주(2월 14일~20일)  신설법인 1227개,"▷라라벨(장하연·10·미디어콘텐츠창작업)서울특별시 성동구 연무장11길 10 2층 280호 (성수동2가,우리큐브)"
금주(2월 14일~20일)  신설법인 1227개,"▷라온컴퍼니(김서희·50·부동산 매매, 임대 및 전대, 관리업)서울특별시 종로구 평창문화로 156 106동 501호 (평창동,롯데캐슬로잔)"
금주(2월 14일~20일)  신설법인 1227개,"▷렌트큐(황인환·50·렌터카 중개 서비스업.)서울특별시 양천구 화곡로 6 306호 305호,306호 (신월동,서부자동차매매상사)"
금주(2월 14일~20일)  신설법인 1227개,"▷로이솔루션(김경로·50·컴퓨터 시스템 통합 자문 및 구축 서비스업)서울특별시 송파구 송파대로28길 6 403호 (가락동,훼미리오피스텔2차)"
금주(2월 14일~20일)  신설법인 1227개,"▷류앤보험중개(류종찬·50·보험계약체결의 중개와 그에 부수하는 위험자문업.)서울특별시 중구 삼일대로 363 제1,2동 22층12호 (장교동,장교빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷리뉴스(이성재·1·경영컨설팅업)서울특별시 강남구 봉은사로 418 5층 (삼성동,에이치에스타워)"
금주(2월 14일~20일)  신설법인 1227개,"▷리리(이용석·20·부동산 매매, 임대, 전대, 관리, 개발, 시행)서울특별시 성동구 한림말3길 8 지하1층 (옥수동)"
금주(2월 14일~20일)  신설법인 1227개,"▷리치(이혁범·20·부동산 매매, 임대, 전대, 관리, 개발, 시행, 투자, 투자자문)서울특별시 성동구 한림말3길 8 지하1층 (옥수동)"
금주(2월 14일~20일)  신설법인 1227개,"▷링크트레이딩(이은혜·1·유사투자 자문업)서울특별시 성동구 연무장13길 9 5117호 (성수동2가,아이템풀빌딩)"
금주(2월 14일~20일)  신설법인 1227개,▷마에스트로가양(이수민·0·인창개발(주)에 대한 대출실행 또는 대출채권의 취득)서울특별시 중구 세종대로9길 20 (태평로2가)
금주(2월 14일~20일)  신설법인 1227개,▷마에스트로금부(이봉관·0·여유자금의 투자)서울특별시 중구 세종대로9길 20 (태평로2가)
금주(2월 14일~20일)  신설법인 1227개,▷마음담음(장미숙·50·국내 프랜차이즈사업)서울특별시 강동구 상암로 68 301호 (천호동)
금주(2월 14일~20일)  신설법인 1227개,"▷마이다스경영컨설팅(안진호·1·경영컨설팅업)서울특별시 강서구 공항대로 194 1002호 (마곡동,문영퀸즈파크12차)"
금주(2월 14일~20일)  신설법인 1227개,"▷마이더스파트너스서울(서순배·1·경영컨설팅업)서울특별시 강남구 선릉로87길 8 601호 (역삼동,페넌트타워)"
금주(2월 14일~20일)  신설법인 1227개,"▷마일로리서치(김현정·20·경영컨설팅 및 기업경영 자문서비스)서울특별시 영등포구 영신로 191 101동 1102호 (당산동3가,동부센트레빌)"
금주(2월 14일~20일)  신설법인 1227개,"▷마켓그루(송기수·1·기업경영컨설팅업)서울특별시 중구 을지로 100 2층 (을지로2가,파인에비뉴)"
금주(2월 14일~20일)  신설법인 1227개,▷만싱양꼬치(한원량·100·요식업 경영)서울특별시 성북구 보국문로11가길 2 (정릉동)
금주(2월 14일~20일)  신설법인 1227개,"▷매니페스트(김정훈·1·신인가수 및 연기자의 발굴, 양성)서울특별시 중구 청구로12길 38 (신당동)"
금주(2월 14일~20일)  신설법인 1227개,"▷메디원씨앤아이(백진욱·1·여유자금의 투자)서울특별시 강남구 봉은사로 418 5층 (삼성동,에이치에스타워)"
금주(2월 14일~20일)  신설법인 1227개,"▷메디플릭스(박정연·100·외국인환자유치업)서울특별시 강남구 강남대로132길 5 403호 (논현동,남종빌딩)"
금주(2월 14일~20일)  신설법인 1227개,▷명성솔루션(김우진·5·부동산 컨설팅업)서울특별시 용산구 우사단로 7 (이태원동)
금주(2월 14일~20일)  신설법인 1227개,"▷모비우스타워피에프브이(김태윤·3·서울특별시 금천구 가산동 459-21번지 일원의 취득)서울특별시 강남구 봉은사로 418 4층 (삼성동,조양빌딩)"
금주(2월 14일~20일)  신설법인 1227개,▷모세맘(이정환·10·여성가장 및 여성실업자 등 취약계층 일자리 제공)서울특별시 송파구 백제고분로46길 41 (송파동)
금주(2월 14일~20일)  신설법인 1227개,"▷문채이스(강요섭·1200·기업금융 및 자금조달 관련 컨설팅)서울특별시 영등포구 여의대방로67길 22 504호 (여의도동,태양빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷미래방송(문효선·10·방송서비스업)서울특별시 영등포구 여의대방로 379 604호 (여의도동,제일빌딩)"
금주(2월 14일~20일)  신설법인 1227개,▷민정제이차(김석훈·0·여유자금의 투자)서울특별시 영등포구 국제금융로 10 (여의도동)
금주(2월 14일~20일)  신설법인 1227개,▷밀크앤컴퍼니(김주영·25·음식점업 및 관련 컨설팅업)서울특별시 강남구 도산대로81길 14 3층 (청담동)
금주(2월 14일~20일)  신설법인 1227개,"▷밈인스티튜트(박훈태·1·자연과학 및 공학 연구개발업)서울특별시 강남구 압구정로30길 17 5층 501-1호 (신사동,이소니프라자)"
금주(2월 14일~20일)  신설법인 1227개,"▷바비엥(박경자·10·부동산 개발업)서울특별시 중구 통일로 86 1212호 (순화동,바비엥3)"
금주(2월 14일~20일)  신설법인 1227개,"▷바우어랩(오필영·10·공연, 전시, 행사(이벤트) 등 기획, 제작 및 진행업)서울특별시 서초구 서초대로32길 9-16 2층 (방배동)"
금주(2월 14일~20일)  신설법인 1227개,"▷뱅크앤하우스(오국영·200·전원주택 개발 및 공급업)서울특별시 송파구 송파대로 201 A동 1509호 (문정동,테라타워2)"
금주(2월 14일~20일)  신설법인 1227개,▷보베오비타코리아(정학재·100·법인운영관련 컨설팅업)서울특별시 서대문구 연희로10가길 62 4층 (연희동)
금주(2월 14일~20일)  신설법인 1227개,▷부광이앤디(이경순·10·부동산컨설팅업)서울특별시 관악구 봉천로 542 2층 (봉천동)
금주(2월 14일~20일)  신설법인 1227개,▷부천송내제일차(김미지·0·여유자금의 투자)서울특별시 영등포구 여의대로 60 14층 (여의도동)
금주(2월 14일~20일)  신설법인 1227개,"▷브금대통령(이지우·1·음반,음악 제작업)서울특별시 영등포구 영중로 12 5층 (영등포동3가,에쉐르빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷브랜드창작공장(박진영·10·시장조사 및 여론조사업)서울특별시 성동구 광나루로6길 35 810호 (성수동2가,우림이비즈센터)"
금주(2월 14일~20일)  신설법인 1227개,"▷브이트웰브(김남겸·10·부동산 개발 및 투자업)서울특별시 금천구 가산디지털1로 83 204-20호 (가산동,파트너스타워1)"
금주(2월 14일~20일)  신설법인 1227개,"▷블랙코드(이강욱·1·영상물제작, 판매, 유통)서울특별시 강남구 테헤란로 116 10층 1035호 (역삼동,동경빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷비디씨인베스터즈(허은경·20·기업이 신규로 발행하는 주식의 인수 및 컨설팅)서울특별시 마포구 독막로28길 10 109동 상가 비101-548호 (신수동,밤섬경남아너스빌)"
금주(2월 14일~20일)  신설법인 1227개,▷비라인엔터테인먼트(강현진·10·방송사업)서울특별시 마포구 월드컵로14길 16 가동 203호 (서교동)
금주(2월 14일~20일)  신설법인 1227개,▷비에스앤제이(최성욱·30·부동산투자자문서비스업)서울특별시 송파구 중대로10길 37-25 엠엠에이 코리아빌딩 402호 (가락동)
금주(2월 14일~20일)  신설법인 1227개,▷비에스장위제일차(최성문·0·여유자금의 투자)서울특별시 영등포구 여의대로 66 (여의도동)
금주(2월 14일~20일)  신설법인 1227개,▷비엔케이에스장위제일차(최성문·0·여유자금의 투자)서울특별시 영등포구 여의대로 66 (여의도동)
금주(2월 14일~20일)  신설법인 1227개,"▷비욘드에코(오상연·20·라돈 등 환경유해물질 제거 및 정화사업)서울특별시 금천구 벚꽃로 286 11층 1107호 아이프리-56 (가산동,삼성리더스타워)"
금주(2월 14일~20일)  신설법인 1227개,▷비전일죽제일차(이석주·0·여유자금의 투자)서울특별시 영등포구 여의대로 66 16층 (여의도동)
금주(2월 14일~20일)  신설법인 1227개,"▷비케이에이스제십차(조형일·0·여유자금의 투자)서울특별시 영등포구 국제금융로6길 17 (여의도동,부국증권)"
금주(2월 14일~20일)  신설법인 1227개,"▷비케이홀딩스(김병극·1·금융구조 컨설팅업)서울특별시 마포구 서강로 46 4층 408호 (창전동,광흥창타워)"
금주(2월 14일~20일)  신설법인 1227개,"▷빅그루(서지형·10·부동산 매매업)서울특별시 강동구 명일로 376 701동 1111호 (명일동,삼익그린11차아파트)"
금주(2월 14일~20일)  신설법인 1227개,"▷뽀순이(김동환·50·인터넷 방송 운영업)서울특별시 강남구 테헤란로2길 27 8층 810호 (역삼동,비젼타워)"
금주(2월 14일~20일)  신설법인 1227개,▷삼성사이니지에스앤아이(정혁규·10·영상정보시스템 구축 및 설치시공업)서울특별시 강남구 도산대로8길 12 3층 (논현동)
